review_id,order_id,review_score,review_comment_message,predicted_stars,model_confidence,agrees_with_rating
81d4baca56f85bc4312f0a9767c8df26,c4c40026e751f9603f58fa3b332c937b,1,"Comprei uma capa para um Note de 14"" e recebi uma capa de um Notebook maior. Como faço para receber o produto que comprei?",1,0.308,True
9743cfbdc4f2187079ffb7e12a7ff311,513f45dfe361a2cd8b5627b1414b20ae,1,Não recebi a mercadoria.,1,0.657,True
b98b5439161b0cb2c4b70928380064cd,e8f1e6bc58ce50eb224d5ea7408a88c0,1,"demora, paguei um absurdo no frete ainda não chego, eu reclamei para correio para a lojas amiricanas, o correio falo q não pode faser bada q eu tenho q esperar, ja passo do prazo de entrega",1,0.805,True
f51a5d398f2374cb21257cc26a2ee01a,dcbec508f4fc195063833b2054995d32,1,Eu não tenho notícias do pedido anos do se e o correio da minha cidade,1,0.384,True
b3435359914ae8b3b09fe2b07e97e2cf,3b84a70de03a9f409e2d164096ef9423,1,realizei a compra e no site tinha uma data para entrega só que essa data não foi cumprida ,1,0.532,True
2285b2497d2e49bce8b5aa0812fb3bf9,b73c273d02a8045c60df03ae7c03dc4b,1,"Até o momento não recebi o pedido, também não recebi informações do atraso de entrega do pedido. ",1,0.583,True
f1d70daa4e903a8096ee7853890ce0f0,7451bae6c17cbaa82fa2bb466c97cb45,1,"O prazo de entrega é excelente agora o produto é péssimo veio rasgado o meu pedido fiquei completamente insatisfeita.
",1,0.714,True
c6b750dbcb6316cae8bdf36d48548f5d,d01c5b46e00bd214519fe9f64bbb2649,1,ainda não chegou,1,0.624,True
9f5600c5ab1457f1ec08b2ea6720cf49,952da942e2586c7131de1381aba049a3,1,entrega muito atrasada.,2,0.456,False
dff195ddeeff303ee1642834309a3e6f,4509039a1ebb56dc11e06c719432b76f,1,Paguei um frente caro e despois tive que carregar peso do correio até em casa. Não gostei!,1,0.737,True
339f88c58d7eb8a041c8a33afdca899f,a61a5c36b1749690eb8fd91ea1b0ada4,1,"Recebi e não funciona solicitei a troca ou devolução, vamos aguardar....",1,0.865,True
2e7d87a1ee58927a51926e796e476ace,ca27a287674894b782ade649665cdb1e,1,"Olá boa tarde
n veio a boneca serie 2 e sim a serie 3",3,0.344,False
923521f64e6b242cf17f9bc9eaa5eda3,effe6b3c0a442e88e41a15c0cdd09a83,1,Super recomendo lannister. Entrega tudo no prazo. 🖒🖒👏👏👏,5,0.838,False
fafb73c3ebf26412c0f6c4780ebcc9e4,2cacbc4da6d979f44adb568674fe8763,1,"Solicitei a devolução e recebi um prazo para obter a reposta do cliente. 
O cliente simplesmente não respondeu. Fiz o pedido de devolução dentro do prazo de 7 dias conforme o codigo do consumidor.",1,0.875,True
41ed8254635784cbc62d612c5ededecc,35b8e54d765e6b217e2dc5ab34f6b323,1,"O Fornecedor entrou em contato mas não deu nenhuma solução nem prazo de entrega, não se responsabilizou pelo atraso, colocou a culpa em uma empresa terceira, apenas comprei e quero receber.",1,0.841,True
bf9c625a951e4d98db681cd0e7c95a04,30c26d11b6d707abbd543b6d1910106d,1,"O site da lannister tem que encontrar melhores parceiros para seu negócio, produto entregue não foi o comprado e a embalagem em que veio era apenas um papelão enrolado. Arrependido pela compra.",1,0.614,True
a9c2c1a6bddb7730eda1342376aead72,6317c6fb9c91943963e275a6cbe1867b,1,"Produto não condiz com o especificado no anuncio, produto não original sendo que promete ser da Matel,hasbro.",1,0.655,True
3aa93a18e63fa74c4534ae0135bdccca,cbeaa013552d74983472628c5534d3e8,1,"Não gostei da qualidade do produto, pelo preço deveria ter mais qualidade, Lojas lannister entregou antes do prazo.",2,0.526,False
f460cb3a243456a2512832b4eb41b624,ea5f30a182b04fd1296273605983b9a4,1,Comprei duas faixas e somente enviaram uma.,1,0.614,True
2e1da3cdbb12ba8276c370ece3bd754b,9a769002f689e9dd972f6008d7312ead,1,Muito bom eu gostei ,5,0.688,False
2416537c8261985b1927caa5a927c64b,7a725159d3784d99725573981fcdf93e,1,Ainda não tive retorno da loja sobre a entrega do produto ,1,0.363,True
98fdd34a4f09d13895542a4bc06553bd,c2deaee5e0fe626293e81bcfb557932e,1,Comprei 2 unidades e só veio 1.,1,0.727,True
84427c29e55d3b041ccad6a3eeb3078b,adf7dde7efb2d3ce93a32ba439bce856,1,"Realizei o pedido e pagamento de um pendente meia lua amarelo e do kit de 4 arandelas.
No entanto o pendente não veio, e preciso urgente, alias comprei justamente pelo prazo de entrega.",3,0.337,False
5fa697d9d63910a0c0c41de7facf057a,c5a1b0ee6416312709869716d1c54d73,1,comprei 3 produtos e vieram apenas 2. estou tentando entrar em contato a dias e não consigo. quando sera entregue o outro produto?,1,0.734,True
3d0660ca06c2c6fe5e780b303b74380c,47d7bd38284cac71afd4fb618c810b6b,1,A targaryene está dizendo que entregou as cinco banquetas mas só recebi duas. Tenho como resolver sem entrar com PROCON?,1,0.357,True
f95f3211a8c1b875f30115f0015831e1,0c23c36327d99027c61ca570921b0fb7,1,"Infelizmente o relógio não é original, achei uma propaganda enganosa.",1,0.864,True
72d4b799f11a370eec7274a0c2028d05,5f064781620790a450c0308f09adfd8d,1,"sem comentarios ja disse o q penso em email anterior , só coloquei uma estrela p poder responder a enquete, p mim daria menos 5 estrelas",1,0.786,True
eabfd771353d7e495cffa399b6f36107,28c723236c59abdde8cca758e1afd07a,1,Comprei dois cobre leitos e veio apenas um!! Esperando providências das lojas lannister!! Pois foi no site de vcs que comprei!!,1,0.713,True
64d03ce539d9ad688ac1c682c1aeb552,bd80efb9eb7bbd9c465bd5205d6a43b8,1,O produto a inda não chegou e não dá satisfação nenhuma,1,0.823,True
15ff5b774c65ccd02968f3c64d9a26a4,1c437b4d4326d36b71e91dd7a7c2c4f6,1,Foi entregue apenas 2 capas das cadeiras sem a toalha de mesa sem outras 4 capas das cadeiras Isso que foi cobrado um preco muito alto pela entrega,1,0.44,True
f815cf61868be9cf498089e21a19b817,e5507d205012f77887831308321ac9e3,1,Não recebi o produto correto. Estou esperando um retorno até agora.,1,0.552,True
e7c82b9fb4f3d634c56895962343a961,04cb4d9e4f236cd2d6d42de8f1eea4ae,1,"A loja me enviou um produto errado, comprei um produto de quase R$600 reais e me enviaram borracha de relógio de plástico.",1,0.828,True
8a90511249a72061a421c9bbb7a6f45f,a805d7a514bcde0719f99ddf2a3bb31d,1,Recebi um produto diferente do que pedi e não estou sendo assistida quanto a isso !,1,0.543,True
9a8c4d56bcd2ac219e823b0f41c73ba1,a97ceac85877d8753d3e47be01636ce2,1,"Não sei se o problema foi a transportadora ou a empresa de cadeiras, mas, das 3 cadeiras ""presidência"", são uma foi entregue.",2,0.326,False
05d49508e8ef4575a2fde920baafdcf4,070162e1ae6ad420c0766af516a31a5b,1,Comprei 2 e só veio 1. Espero uma resposta pois só esse pedido que veio errado. Aguardo o outro ah eu.,1,0.691,True
0c00b49ad1bb7f2e243c9d42eac2dc08,b0ed825ce4ca8cdc787a4f71bce6fba2,1,Não recebi até agora a mercadoria. ,1,0.473,True
952bb81d2646969837a01e10027eef96,d1537836c453f9672f80c422d1af8cab,1,do produto 60xl preto foi entregue só 02 unidades e eu adquiri 03 unidades,1,0.652,True
03e5a07487c1b49fdc458621476033c9,f481e2c2c039ab1665d048d7e2cf5e00,1,"COMPREI 05 COPOS E RECEBI APENAS 01 COPO, POR FAVOR SOLICITO A ENTREGA DOS DEMAIS COPOS QUE FIZ A COMPRA E EFETUEI O PAGAMENTO",1,0.694,True
d0855184bd86befb2fd7aaa594d9aa39,104db3ac25a8c92d8b4a1bab46c92c66,1,Produto não entregue,1,0.744,True
8022b9ca812e328ad0778e6f092e25fc,298787a86f7ed145b210dfa7262fca2f,1,O produdo não foi enviado ainda,1,0.622,True
f62e21bd38a4ec9d8db698fb82f5faa4,9156fc69417fcbcd95042aa80d9eaaab,1,Recebi o produto diferente da foto e faltando uma tesoura.E ninguém até agora resolveu para mim! Não recomendo! Não comprem!,1,0.868,True
71ef6efc050e56b9b8ad8c0528d99c6d,a6f980db92567852107fe54fa64726f2,1,foi solicitado o reembolso que não aconteceu... Descaso total...,1,0.68,True
eb83eca6c97a6e983b2ae962c4d898fe,4609e3dffa747068028fe0a5962b41f2,1,"Comprei um cesto de roupas e 4 tapetes. Porém nenhum tapete foi entregue, só chegou o cesto de roupas. ",1,0.509,True
4a8d739553fd90d040bda4572aab5bbf,a5d3d2b978722a86e82f2b7bd0567840,1,Produto que chegou é apenas ok. Mas faltar é grave,3,0.48,False
d35227505c28e560c3aabfe9c6427236,49584997a9180455c41d4c70ebaac683,1,enviou pelos correios e ate agora nada,1,0.642,True
71899d0f63ed05c46fc6c13daa467859,d5a6117da9e539f1a08e0443644788ff,1,"Apenas um detalhe, a película de vidro não é recomendada para o Xperia XA1 pois a sua tela é abaulada e a película não adere nas margens. A película recomendada é de Gel. ",1,0.402,True
c287f9ddfc7416dfd6e9bdc30fc955ce,4516299f280a0f30720256ae0cd592d6,1,Fiz a compra no início de setembro e até hoje 11 de outubro não recebi o produto aguardando uma solução da empresa,1,0.805,True
716db2217866eedf84772dbab6536e0e,51d52f115820f57bd947308b77f392db,1,não recomendo por que ate agora minha encomenda não chegou,1,0.654,True
d1adefe1d5d650fd3ee1533a679a8d52,c2ee895532a4463f765efa0c39d2f878,1,Mal embalado e por ser de vidro veio quebrado e estou aguardando posição do vendedor.,1,0.666,True
fa9715b09fd369c3aa58fa72c676bf3c,e7834b339f0ee60fd64151e9ca2c6376,1,"Comprei duas capinhas e duas películas, mas foi entregue somente uma capinha.",1,0.443,True
a79e7a16ac1ec7d66da4cc2cfefab22b,615e54068238441742c4daf6a7b4ccff,1,"Nenhuma informação, total desleixo",1,0.944,True
379995ed73e715fadef187a4072685e1,d8f135a040950408cd059c27a623bd97,1,Nao recebi o produto.,1,0.74,True
ad0f2d32ddc630252875bfa2d800942b,b28d8bbc74731fb20234ba949894dd13,1,"Entrega rápida, mas esperava uma qualidade melhor do tapete, pelo preço aq na cidade encontrei melhor,mas gostei do desenho.",3,0.589,False
655a5ed10ca8f97cd2b478bbd6172cb4,eb45ff263f9e77136f626c712add7354,1,"Comprei 2 garrafas termicas, mas só recebi 1.",2,0.301,False
a58ead6f5717855da780960d415ed427,c11770b0aaeeaf11800205df9b333d78,1,O produto não dá a voltagem correta impossibilitando o funcionamento do aparelho. ,1,0.582,True
740f9e40d1a91272de989d3392a5b801,085dc4386ef92b335b19c17b1ab7876a,1,"Recebi um prduto (um urso), mas encomendei um sapo.",3,0.357,False
ee40ec76a6566abad15cb95596544d9e,0c65eb5a1415db7a20dfc869c9277e7a,1,Além de não entregarem.não fui avisada nem reembolsada.,1,0.91,True
556f7ab74163a2edb3259b95836d9d3b,8375044308874af1c50719ecaee3786d,1,"Ainda nao recebi meu produto, que seria entregue ate dia 12 de janeiro de 2018
",1,0.645,True
47f9abdf9bff2e35b757a67e46569ddb,3ee6f1a94cd7b1aa622553fd94a3aaf3,1,"Recebi somente o Toner da cor Ciano
- Toner HP 311A CE311A Cyan Original Serie 126a

O amarelo não recebi",1,0.544,True
a74e625163df3bb5cfaa3f24bb9a0e4d,363b0ca1f6415ac4da76eb3a3d91f191,1,"Tive que ir no correio buscar a mercadoria, além de ter pago o frete para receber em minha residência.",1,0.272,True
0e249472bec47b0c4b88a8e8bfa8d241,7b994fc7c7528d2098eebcb19d18ce7e,1,Deveriam contratar transportadora e não correio até o momento não recebi minha encomenda ,1,0.662,True
414bd5bdc0867b4b4230c048d11d3328,bf205457ee84ab84c423d67b88239982,1,Esta nos correios desde 8/1,1,0.344,True
812d3e56e74cd4d63799bd6bb70044b6,5de443f7adc75b72230b61e63ce5007a,1,NÃO RECEBI O PRODUTO,1,0.753,True
7f836e6d32b627f1ff432c9ae8164dec,d0cbe4010369ff1b911352d8d99b162b,1,Produto diferente do desenho da foto,1,0.334,True
a6b04aa8f3c756a9b4a31e59928b47fe,fb393211459aac00af932cd7ab4fa2cc,1,"Comprei um relógio, e quando chegou, me deparei com uma réplica! Em momento algum me foi informado que era réplica, e se eh soubesse não teria comprado.",1,0.703,True
aa8d8879ec582aa121f6b4d8b7aa6e30,f7d991e51703014752000a5a1dabc152,1,"Tive que pegar nos correios, e na caixa só havia uma cadeira sendo que eu comprei duas!!! Vou processar!",1,0.622,True
3a0b0a0dd1ccb11582eb81e9a0c784ed,005d9a5423d47281ac463a968b3936fb,1,Ainda não recebi todos os produtos,1,0.524,True
f117a73a43ff183f1f7e21143de5582e,07242ddf6ad8487cbbb700fd9ca45906,1,Eu quero meu produto,5,0.488,False
488f5ad66f112743c91ae61731522375,5e3ec924bc1a1f3793e12632c2b2f85d,1,"muito obrigado
",5,0.559,False
a30bfc3a9fb4ea43dc2ad7c62e3336f4,af71e9e2ee3f91d619aacab51fe2e75b,1,"Estou muito chateado, pois comprei um tapete e nao recebi, estou tentando resolver a questão de forma ",2,0.413,False
561f445c8450b4681d28e3dd6dd3379a,f53340ca014b3ee6d71eaca8c0262828,1,Não recebi os dois controles. O que houve?!? ,1,0.558,True
04fcdc70fc4ef992e85666d65c19e853,b67c30c269ecce5a92826b392f1749e5,1,"faltou as quatro pulseiras.. 
só veio 3 pulseiras na embalagem.. 
eu efetuei duas compras.. uma de um kit de 3 pulseiras e outra com um kit de 4 pulseiras..
só chegou o kit de 3 pulseiras.. ",1,0.475,True
6905bdcb8eaabf3a7b6dc08292012512,dfd5653b035d78ae9984f014e5903709,1,Ainda nao recebi o produto,1,0.639,True
ff30539512204e8939deca3f32531f21,eda8ab7b9c9d5e8456d446ad54339c2f,1,Fiz dois pedidos uma mangueira pra entrada de água e outra de saída porém vieram as duas de saida preciso resolver.,2,0.317,False
2d417014efe259d9ec75a3be19e7ef59,0f72cb4b59a055ff45e334ecfe7cfee1,1,"Nao me entregaram a pulseira (bracelete), somente a carteira!! Os 2 sendo feitos num único pedido",1,0.739,True
21d9b93129aa058e0f4d47e61fab5006,35df3b4dd9ccd07b51ef412f243e1483,1,"Me mandaram os potes vermelho, comprei preto....",1,0.608,True
91ab0a294525d542dfeaa1216a97e6f4,da2b5ed33ae5068005e9d2c43e7a3de1,1,Pedido com dois produtos... entregue apenas 1,1,0.734,True
557c3d422c186f3ab25589afa06c2694,e77d85bec584c36b9558adc732947c76,1,"produto de péssima qualidade, estou aguardando contato para devolução.
O tecido é transparente, mal costurado e não veio nas medidas.
Não condiz com a foto, propaganda enganosa.",1,0.972,True
95cf551d535a024e57bb1646d017c86e,93c0ee237d690478ecc66db76b8365f4,1,targaryen É HORRIVEL,1,0.272,True
42becd578c85bec3378ea35b80ca4b7c,979ace0e958f3017f51d2b3dd92d9c28,1,"Comprei 3 câmeras com o vendedor targaryen e chegou apenas uma câmera embora na própria NF entregue constasse 3 câmeras.
Tentei contato 7 vezes com lannister por telefone e é impossível falar com algum ",1,0.585,True
5aae83cb75b399520cfe95604b8aa05d,1e7daa50f3b5b4b0325e1467947249f1,1,O pedido consta de 1 cartucho preto 60xL e outro colorido 60XL. O colorido nào chegou.O pagamento foi feito integral e ja consta fa fatura de meu cartao de credito.,1,0.669,True
885cafe505f836bc4694b2742d21aa5a,b4d859fb4b08bfe5535ae5c37e658715,1,Gostaria de saber se ainda ira chegar ou se não vai vim ???,1,0.359,True
bacf1c70ccb3d403fe6759179502fb69,e66c28c44f4a12382611f0de3e522478,1,"O produto foi entregue sem estar na embalagem adequada, o que danificou o produto.",1,0.688,True
bda000c0cfe849568fd4a407d7ad6ca9,50f586b30979f7ff925cbca8376bfe6e,1,"Vcs me enviaram e-mail avisando que chegou, mas não chegou. Meu prédio tem portaria 24h e poderia ter recebido se alguém tivesse ido. Aguardo!!!!",1,0.725,True
2505943706ada51678fab70236d639a0,3cd7a167d6f4300d15a7c8816c1b29d5,1,Não recebi o produto é estou aguardando o estorno em meu cartão de crédito.,1,0.742,True
c6ffd9b83641c3b6a69f754cca26c3bb,c7d561ef533f624416dd087083e5539b,1,"Péssima qualidade do produto.
O cobre leito esta parecendo um lençol com babado. Já comprei cobre leito no baratheon e parecia quase um edredom. Vcs deveriam escolher melhor os logistas participantes.",1,0.811,True
da642960eb2217a2589a0dd555401da4,c62449227473f63a96e42cec192ec143,1,Já é a segunda compra que não recebo.,1,0.586,True
c84bef868136eeafcd72f6e1bf5e1a44,ce7be9c906c372368c7786881d6a6842,1,so recebi um produtro foi pedido dois ,1,0.639,True
d5ee3f1981fe3552a2e21a0958b9d338,2321337240c200736e346c2445003fd3,1,Estou esperando o produto chegar ainda.,3,0.325,False
4a4cc14b3fd268babf164f104c7fa928,8bde999dc4ad8ff2e39ca01c02a81119,1,"Produto de qualidade inferior, não deveria nem aparecer em propaganda do baratheon pq sempre comprei produtos de qualidade nessa empresa.",1,0.533,True
cc3b1b00cc626e8c89d02021310c6c8e,e2f1a9fca16cf7780e6b22a78fb85479,1,"Estou insatisfeito, pois ainda não recebi meu produto e também a central da lannister informa que esta sempre lotada de ligações e que não pode atender.",1,0.674,True
8668dc5d02f1a4d15920adc2a81c3334,eecc2228a558c977d240693c7adf6dc2,1,"RECEBI O PRODUTO ERRADO, SOLICITO A TROCA",1,0.667,True
dc4592199380713133576d661570040a,13b7cdafde78bebb404d4dc74c04fb82,1,Meu pedido já passou do prazo e o cara da empresa nem responder minhas mensagens não responde.,1,0.852,True
37f2f32b16c55f8034c01cf4803c5d23,d673513c79ca55525c1a535452b4b6e4,1,"Quero saber o que vão fazer, se vão devolver o dinheiro ou reenviar o produto e não tive uma resposta",1,0.745,True
422d6120dd528cf1bc3457bbb55f342d,f26fa27bb0f1337c570d70e32fc2e413,1,Olá boa noite recibi meu produto com à cor errada. Por esse motivo não recomendo à Loja.. ,1,0.628,True
0cf1119c23bcdd9fa0e04c7ba3888aac,688fb7e7c929bfa4711317fb51d8820c,1,Passou o prazo de entrega e ate o momento não recebi o produto as lannister deveriam ter mais cuidado quando oferece produtos de outras lojas. Tenho que correr atrás agora comprar paga e não receber ,1,0.495,True
2c9aede258bfe12708c681efce41aecf,1751f4e14a08d5188324c3a04175f76f,1,O relógio está com defeito onde efetuo a troca do mesmo ou seu reparo.,1,0.362,True
e1d94db8e4dbfac1f24d27004761e905,33c72b5830923cd768fa76c738f6d402,1,"o suporte pra grelha é bem mais fino e frágil, a cuba tem várias marcas de solda em diversos pontos o que dá aparência de um produto feito em um ferro velho. ",2,0.446,False
41975492718e018823a6362d424ec17c,a02898dcd7117b317f28c8de4cb9af61,1,Vender on line exige responsabilidade e respeito a quem compra! Vendedor muito ruim! Não gostei!,1,0.739,True
dde83bf1e23c4a7a6df1e5a53604d3e6,d8970edba4396fca8d53449f1942a530,1,Não recebido ,1,0.851,True
a8ccbd14bb411950b1ddcc0ae3481280,7c7dc1f3affc0d38b97ea22a8aeedb82,1,"Recebi apenas o copo térmico personalizado, mas a placa decorativa não.",2,0.416,False
52a62ed3801ce4331d91acb424a60c64,cd74cd8f3a1445a29e098dcac4cc8d11,1,Já pedi a troca e não fizeram,1,0.703,True
3c466ff22b67f6e2015bd4f4c9a89e25,f50852b20857fd7ff56126315745e45a,1,O produto e um abridor que simplesmente nao abre! Pasmem! Eu coloquei na parede e depois fomos tentar abrir uma garrafa e a tampa da garrafa simplesmente nao cabia no vão do produto!!! Absurdo!,1,0.946,True
039789c4ddfdc8601e921a6b90730700,f8f7fb9bc13c0bbfaf2eb09493de90d6,1,Produto não chegou e não tive estorno.,1,0.848,True
9045ede04a5d9c5aa16afdf074e59411,938c8cbe289e7aa04f8eb3221cf19574,1,Eu não recomendo esta empresa para ninguém pos ela não cumpri com sua obrigação estou muito chateado com ela ,1,0.795,True
d3d5aae3ac1a8b79c1f504e5cfc568f4,c5c8d33a3102ffa7d6fe4072ddf0ea8e,1,"Recebi o produto errado, há três dias tento resolver e não consigo. Quero devolver o que recebi e não sei como fazer. Quero receber o valor de volta, pois tive que comprar meu produto em outra loja.",1,0.837,True
98e5c6962f35fb49e0ce132d43b8ed77,236087c146bdb55ebd6d5316b00308d9,1,"Produto fraco, de péssima resistência. Não vale nada!",1,0.952,True
32477b2c00883173605ad397c99394ae,c22857ca01052cca0c4dea70902c5a92,1,"Comprei a película para celular e não recebi. Houve problema com o pacote no meio do caminho, abri reclamação no correio, no site da lannister, e nada foi feito para resolver, não tive nenhum retorno",1,0.785,True
df7a6abd75766f9250b6ab55c8c9b24d,d21a08b18679aca2a35ed7fe46c513d1,1,"Não consigo falar com ninguém nas lojas lannister, comprei uma placa original e mandaram uma placa compatível...Paralela e não consigo falar com ninguém...apenas um email sem resposta até agora",1,0.81,True
4b441b99e2a7e6d30fa0377881ee6bca,423c157cb61f228b20c08e79cd28b9b9,1,Ainda estou aguardando o produto,4,0.421,False
6df44a385888f80408015d7e82267506,8ab08a832f16966f270a9bbffe395cfa,1,"Peço auxílio para resolver esse problema. Não recebi o produto até agora, depois de 2 meses do pedido. Aguardo retorno",1,0.667,True
9d6c1f490b2b4bfef33820b5679e2d82,a97e8bd621edbcb4558c0de4c02f05a9,1,Não recebi o produto ,1,0.753,True
02e5d591a55c27f6b272867ec4c3f92d,d2d8c96cdc3a00c418d2a5539e598add,1,Não entregaram o produto e agora estão alegando que há dificuldade na entrega. Uma simples capa de máquina de lavar que deveria ser entregue em um bairro da capital do estado com toda infraestrutura.,1,0.715,True
a7b4067ed7462202a0e0d2cc71b6d1ab,5bfd0cddafa5fbbaa95429ed5577be6c,1,Produto de pessima qualidade e ainda por cima a cor da foto nao é exatamente a cor da colcha. ,1,0.919,True
4ca0a936facebcdb544944510090982d,6f88df04acbbbb0f5c98ef28271d27ea,1,"Produto não é Funko, semelhante cheio de defeitos.",1,0.595,True
4385bfa664802640537c0fb85b98e44f,2de47e473306065fb0cd0322d8d9952b,1,"Recebi 2 mensagens da loja, me dizendo que o pedido havia sido cancelado, porque o fornecedor não tinha entrado em contato!

O que acontece agora, me manda uma mensagem perguntando se recebi o produ",1,0.681,True
cde97e23deec3aa11e838402378706ee,512ba2efae3409f37660ce26199b32aa,1,"Não posso! Estou aguardando a chegada do produto que comprei!Logo que isso aconteça, terei minha opinião formada!",1,0.374,True
607957a0a16be63148e7e51fc2b7c1a5,50be1d483c83bc791be7bad19a5b2cfe,1,Poderia ter sido melhor se a entrega fosse em minha residência... Pois tive que enfrentar uma tremenda fila para retirar nos correios!,2,0.423,False
3d4d72bd998f786927d0ee2b73ee6b3e,eda3cb37479a52de9848bfba4b805cdf,1,O produto retornou para o vendedor e até hj n me deram satisfação... N consigo entrar em.contato com eles... Liguei nas lannister e me falaram q iam solicitar o reenvio do produto... Até hj nada...:(,1,0.717,True
68ac9745acb009bf5ceba8ddc859acdf,03bf6a245a6dfdc3cea6bb75ae4fa3d7,1,Ainda não recebi o produto que esta parado em São Gonçalo desde do dia 29/03/2018.,1,0.791,True
ba46f8bea5808c800ef788f2837423da,6c16d886be4fe03174a289a4ca70a775,1,Nada de produto!!,1,0.72,True
42310ac5a702a5c03582f0b1ae815145,f64c7fd99793f1416dea0acbf3d9892f,1,"a base da cadeira não encachava no acento

deixou a desejar",2,0.446,False
3c87d05125538020da08ab14780441ff,57a82f32fdb1ce036662861d8dbb6a6b,1,O produto ainda não foi entregue.,1,0.618,True
f3ffaddec4f8079d58b476a5c878455f,33b50846ef5349564b8be2af1d6000aa,1,"Deveria entregar na minha residência como no combinado na hora da compra,
Mais infelizmente eles enganam o povo e temos que perder uma hora de trabalho para ir retirar mercadoria na Ag dos correios..",1,0.655,True
37c0a1c32e8df48df78a643da8d7c676,12e336061c0f1f6d33710d969ba62bec,1,Meu pedido esta preso nos correios....,1,0.71,True
0fe05afb1dae81c74d6d6e22c69d062b,c595bbefb93ccf827f9dd4b7c3f25785,1,Muito prazo e nenhum cumprido,1,0.645,True
7be0bd72fc71a376c439825e3d3390c1,5f8f11858f0aa38dd3dac7d851aced95,1,o produto estava previsto para chegar dia 10/11 até hj ainda n recebi nada... estou precisando urgente!!,1,0.565,True
9f30a6e419fcb310041f03edca9c3714,cc12de2df2defa0f3352ae0d4bd2ffa2,1,nao recebi o produto nem mandaro nem uma ligaçao,1,0.86,True
42699d993e236cd5ef38a872cd31d709,18c528b07b50f67122420d4b645dc84c,1,"se vc não tem o produto pra me entregar
por que vcs não devolvem o meu dinheiro..
...vcs querem que eu entre na justiça
aguardo uma posição da lannister",1,0.72,True
f9d9829821aec9cadd096e71caebb42b,2697851a8696a6d7c13a64e8a9bafaab,1,"Produto veio com um furo, em uma capa de carro impermeável não pode haver duros, vou adaptar com uma fita mas deixo meu protesto a respeito do produto.",1,0.68,True
f15fdbd3563d47306d26495ec72b24d1,423e3739c511dd6b0752a064f9f20527,1,O produto não foi recebido no prazo sem nenhuma justificativa explicando o motivo do atraso,1,0.77,True
89b3abf93c0c2afef6e8cd8d890bcfca,9f8cafb0bdf2f13c7d2406c36296592b,1,"A qualidade poderia ser bem melhor,e a cor não é tão bonita quanto na imagem",3,0.491,False
6ce2c486adad69ec68db3ee3a436417d,090967205f5215e5d3053cefdbce5aac,1,"Meu PEDIDO ERAM DOIS PNEUS, e só foi entregue um. Estou aguardando o prazo de vocês, mas gostaria de saber se é assim mesmo. Se chega um e depois outro, pois só recebi um. Aguardo retorno. Obrigada ",1,0.565,True
d2a171215ddd370f5c874cc7652310f8,6bddfba55a760cef67198cac2bfcd0d7,1,Produto falsificado código de autênticidade falso.,1,0.946,True
6e97423635790db1bf4d3f2311d0ec59,d3aa5667ad65af7fa58a5481d0aff07a,1,Não recebi meu produto ainda,1,0.667,True
8dae82a53c3c615263a881b747d45b3a,9917855d5e68773f7db62f2dbfc06f71,1,"Não recomendo, até o momento não recebi o produto.",1,0.726,True
fc126485c08e622edc62ee1407660547,4de5e476244e0fced5eabc7d26c02dd9,1,"Pedido veio pela metade. Comprei extrator de cravos e caneleira, mas recebi somente a cabeleira.",1,0.639,True
1ffe410191d36735e6c5278769a8abc4,723e462ce1ee50e024887c0b403130f3,1,"Comprei dois produtos, 1 Sling (recebi) e 1 almofada de amamentação (não entregue). Dentro da pequena caixa do Sling veio a NF referente aos dois produtos, porém só recebi 1.",1,0.586,True
97046768f59f00a552ed3ef415188e9e,f8a6d03ed88e47a216d244f20d4333b4,1,Recebi o produto com defeito e estou aguardando a resposta do fornecedor do que devo fazer....,1,0.514,True
6f8f95f14128b25cc60c07d46f0946e6,c1556665d5eda63ad0a01cb682e2ad6d,1,Ainda não recebi o produto. ,1,0.636,True
893659b7a097572978ae507c5aba896c,ac9389991e196542581dc80f6be7e5fe,1,"Produto diferente do oferecido, e cheio de defeitos.",1,0.417,True
a3c8279e3602ca6080c5f62f6cbee83e,68743b7445ab5ce45c40b8490752c44d,1,"Recebi produto errado à uma semana. Aceitei mas o valor do produto entregue é menor. Pedi reembolso mas até agora nada, faz 9 dias já",1,0.707,True
e2151cbbe41614f383562310b6438748,e3a851896a5960f36443bee36f006936,1,Meu pedido veio incompleto. Ficou faltando um item.,1,0.713,True
6d43c93b3681bcd2ab77d7599ec4b424,ff41c61254c0df3698b8689d9493ffb0,1,já comprei por diversas vezes nessa loja e esse foi a compra que mais atrasou.,1,0.557,True
6a0ea1c4d0fcea9eb1447b019c31ffb4,35bf7f86bc7add201e5b6573052157f0,1,Não veio a cor que solicitei marquei azul e veio vermelho estou insatisfeito com o vendedor gostaria de saber qual será a solução que vcs vão me dar,1,0.651,True
ba5d32db98e447802513ec268c0d1b9c,d94600e5b855ffe8db3b9bc06e21b1bd,1,PRODUTO PARECE QUE JA FOI UTILIZADO FEIO TUDO SUJO E RISCADO,1,0.537,True
c429a534b9bf33d921930e8e7f8f4719,4a4ded48a84c0cee9a190dd22ce96866,1,"Efetuei a compra em 02/02/18 e até hoje não recebi o produto. Quando tento rastrear a entrega, verifico que o status não muda há mais de 20 dias.",1,0.789,True
